frame,cen_arrow,obj_arrow,speed
751.0,[-100.    0.],[ 99.30288308 -11.78717149],74.58786106109619
752.0,[-99.74587    -7.1247005],[99.68613461 -7.91672706],88.56984615325928
753.0,[-99.74587    -7.1247005],[99.68613461 -7.91672706],102.55183124542236
754.0,[-99.22778  -12.403477],[99.92492041 -3.87431032],88.57602739334106
755.0,[-99.22778  -12.403477],[99.92492041 -3.87431032],74.60022354125977
756.0,[-98.63939 -16.4399 ],[99.9979189   0.64514786],86.83747243881226
757.0,[-98.63939 -16.4399 ],[99.9979189   0.64514786],99.07472133636475
758.0,[-98.05806  -19.611616],[99.92833698  3.78516428],108.74837493896484
759.0,[-98.05806  -19.611616],[99.92833698  3.78516428],118.42202854156494
760.0,[-96.47638  -26.311749],[99.58932065  9.0535746 ],139.07490634918213
761.0,[-96.47638  -26.311749],[99.58932065  9.0535746 ],159.72778415679932
762.0,[-94.86833  -31.622786],[99.1684625  12.86918979],154.9875054359436
763.0,[-94.86833  -31.622786],[99.1684625  12.86918979],150.2472267150879
764.0,[-93.63292 -35.11235],[98.31300495 18.29079162],145.44020104408264
765.0,[-93.63292 -35.11235],[98.31300495 18.29079162],140.6331753730774
766.0,[-91.61574  -40.081886],[97.56502324 21.93322228],144.4859161376953
767.0,[-91.61574  -40.081886],[97.56502324 21.93322228],148.33865690231323
768.0,[-89.44272  -44.721355],[95.80336564 28.66557397],154.03446006774902
769.0,[-89.44272  -44.721355],[95.80336564 28.66557397],159.73026323318481
770.0,[-86.37789  -50.387108],[93.95805825 34.23278091],158.40211629867554
771.0,[-86.37789  -50.387108],[93.95805825 34.23278091],157.07396936416626
772.0,[-83.20502 -55.47003],[91.31880418 40.75384649],158.40235090255737
773.0,[-83.20502 -55.47003],[92.21943818 38.67266763],159.7307324409485
774.0,[-80.       -60.000004],[89.4427191  44.72135955],165.2727119922638
775.0,[-80.       -60.000004],[89.4427191  44.72135955],170.8146915435791
776.0,[-75.92565 -65.07915],[85.68231561 51.56103948],174.25882959365845
777.0,[-75.92565 -65.07915],[85.68231561 51.56103948],177.7029676437378
778.0,[-70.71068 -70.71068],[83.08757098 55.64580442],185.35938262939453
779.0,[-70.71068 -70.71068],[83.08757098 55.64580442],193.01579761505127
780.0,[-66.896484 -74.32941 ],[77.93756708 62.65569118],189.46412658691406
781.0,[-67.572464 -73.715416],[77.93756708 62.65569118],183.17364120483398
782.0,[-61.394073 -78.93522 ],[75.81851963 65.20392688],186.72481155395508
783.0,[-61.394073 -78.93522 ],[75.81851963 65.20392688],193.01359176635742
784.0,[-56.652866 -82.404205],[68.81594842 72.55594561],193.99052667617798
785.0,[-56.652866 -82.404205],[68.81594842 72.55594561],194.96746158599854
786.0,[-48.564293 -87.415726],[66.61596492 74.58091725],203.97914457321167
787.0,[-48.564293 -87.415726],[66.61596492 74.58091725],212.9908275604248
788.0,[-42.28855 -90.61831],[59.77472835 80.1684592 ],211.10196733474731
789.0,[-42.28855 -90.61831],[59.77472835 80.1684592 ],209.21310710906982
790.0,[-35.11235 -93.63292],[54.26347074 83.99687937],216.79109859466553
791.0,[-35.11235 -93.63292],[54.26347074 83.99687937],227.1079044342041
792.0,[-26.311726 -96.47638 ],[46.20565453 88.6850466 ],233.3266839981079
793.0,[-26.311726 -96.47638 ],[46.20565453 88.6850466 ],236.80785369873047
794.0,[-19.61161 -98.05807],[33.20305578 94.32686302],239.83637952804565
795.0,[-19.61161 -98.05807],[33.20305578 94.32686302],242.86490535736084
796.0,[-11.684134 -99.315056],[30.25791324 95.31242671],238.39863395690918
797.0,[-11.684134 -99.315056],[30.25791324 95.31242671],233.93236255645752
798.0,[   0. -100.],[17.29274429 98.49345661],247.9079303741455
799.0,[   0. -100.],[17.29274429 98.49345661],261.8834981918335
800.0,[  7.1246996 -99.74587  ],[10.5469062  99.44225847],259.92013692855835
801.0,[  7.1246996 -99.74587  ],[10.5469062  99.44225847],257.9567756652832
802.0,[ 12.403483 -99.22778 ],[-94.95276813  31.36832519],246.12347173690796
803.0,[ 12.403483 -99.22778 ],[-94.95276813  31.36832519],234.29016780853271
804.0,[ 24.253569 -97.01425 ],[-1.75411604 99.9846142 ],249.80248403549194
805.0,[ 24.253569 -97.01425 ],[-1.75411604 99.9846142 ],265.3148002624512
806.0,[ 31.622782 -94.868324],[-15.4638947   98.79710502],264.2611756324768
807.0,[ 31.622782 -94.868324],[-15.4638947   98.79710502],263.20755100250244
808.0,[ 37.139072 -92.84767 ],[-20.77552239  97.81808457],245.71917343139648
809.0,[ 37.139072 -92.84767 ],[-20.77552239  97.81808457],228.23079586029053
810.0,[ 47.409992 -88.047104],[-29.56491912 -95.529658  ],240.85538721084595
811.0,[ 47.409992 -88.047104],[-29.56491912 -95.529658  ],253.47997856140137
812.0,[ 55.470013 -83.20504 ],[-20.19220809 -97.94015894],265.77543783187866
813.0,[ 55.470013 -83.20504 ],[-20.19220809 -97.94015894],278.07089710235596
814.0,[ 63.323784 -77.39573 ],[-51.07354139  85.97379467],271.21220111846924
815.0,[ 63.323784 -77.39573 ],[-51.07354139  85.97379467],264.3535051345825
816.0,[ 70.71068 -70.71068],[-58.76651729  80.91042236],271.2157988548279
817.0,[ 70.71068 -70.71068],[-58.76651729  80.91042236],278.07809257507324
818.0,[ 76.338615 -64.59423 ],[-65.36198703  75.68230078],285.38903617858887
819.0,[ 76.338615 -64.59423 ],[-65.36198703  75.68230078],292.6999797821045
820.0,[ 82.21922  -56.920986],[43.69039627 89.95081586],287.69014835357666
821.0,[ 82.21922  -56.920986],[43.69039627 89.95081586],282.6803169250488
822.0,[ 88.2353   -47.058823],[33.4164346  94.25148221],289.1292886734009
823.0,[ 88.2353   -47.058823],[33.4164346  94.25148221],295.57826042175293
824.0,[ 92.847664 -37.13908 ],[25.87360852 96.59480515],299.09065532684326
825.0,[ 92.847664 -37.13908 ],[25.87360852 96.59480515],302.6030502319336
826.0,[ 94.86833  -31.622776],[-86.28290584  50.5495812 ],290.33909797668457
827.0,[ 94.86833  -31.622776],[-86.28290584  50.5495812 ],278.07514572143555
828.0,[ 97.85498  -20.601048],[-91.09541802  41.25075533],287.39766025543213
829.0,[ 97.85498  -20.601048],[-91.09541802  41.25075533],296.7201747894287
830.0,[ 99.388374 -11.043154],[-56.32864531 -82.62616848],296.7580690383911
831.0,[ 99.388374 -11.043154],[-56.32864531 -82.62616848],296.7959632873535
832.0,[100.  -0.],[-48.24780176 -87.59080788],295.31932640075684
833.0,[100.  -0.],[-48.24780176 -87.59080788],293.84268951416016
834.0,[99.74587    7.1247087],[-39.92007626 -91.68635401],282.4115595817566
835.0,[99.74587    7.1247087],[-39.92007626 -91.68635401],270.980429649353
836.0,[98.38699  17.888542],[-31.03718139 -95.06152414],285.90398597717285
837.0,[98.38699  17.888542],[-31.03718139 -95.06152414],300.8275423049927
838.0,[97.01425  24.253569],[-21.95121951 -97.56097561],286.1040015220642
839.0,[97.01425  24.253569],[-21.95121951 -97.56097561],271.38046073913574
840.0,[93.334564 35.897903],[-98.14319219 -19.18107991],278.97583293914795
841.0,[93.334564 35.897903],[-98.14319219 -19.18107991],286.57120513916016
842.0,[90.61831  42.288555],[-95.98742704 -28.04307134],274.22282552719116
843.0,[90.61831  42.288555],[-95.98742704 -28.04307134],261.87444591522217
844.0,[86.82432  49.613895],[52.92436115 84.84699168],265.2353596687317
845.0,[86.82432  49.613895],[52.92436115 84.84699168],268.5962734222412
846.0,[81.92319 57.34624],[45.39257814 89.10394969],263.5128421783447
847.0,[81.92319 57.34624],[45.39257814 89.10394969],258.42941093444824
848.0,[76.82213 64.01843],[38.58061304 92.25798771],264.0915312767029
849.0,[76.82213 64.01843],[38.58061304 92.25798771],269.7536516189575
850.0,[70.71068 70.71068],[31.11771762 95.03519164],260.3066053390503
851.0,[70.71068 70.71068],[31.11771762 95.03519164],250.85955905914307
852.0,[70.71068 70.71068],[23.46405331 97.20822086],230.02770280838013
853.0,[70.71068 70.71068],[23.46405331 97.20822086],209.1958465576172
854.0,[60.97108 79.26239],[17.52130621 98.45305393],223.33067893981934
855.0,[60.97108 79.26239],[17.52130621 98.45305393],237.46551132202148
856.0,[55.470024 83.205025],[10.11731021 99.48688373],230.3051676750183
857.0,[55.470024 83.205025],[10.11731021 99.48688373],223.14482402801514
858.0,[49.61391 86.8243 ],[-93.5975817   35.20642981],218.60140800476074
859.0,[49.61391 86.8243 ],[-93.5975817   35.20642981],214.05799198150635
860.0,[44.72135  89.442726],[-95.61507381  29.28750008],203.51682901382446
861.0,[44.72135  89.442726],[-95.61507381  29.28750008],192.97566604614258
862.0,[37.139065 92.84767 ],[-97.26212001  23.23962159],217.91083145141602
863.0,[38.461525 92.3077  ],[-97.26212001  23.23962159],238.5637149810791
864.0,[34.17431 93.97934],[-98.34531886  18.11624295],209.20044207572937
865.0,[34.17431 93.97934],[-98.34531886  18.11624295],184.12173628807068
866.0,[34.17431 93.97934],[-98.34531886  18.11624295],163.8176987171173
867.0,[34.17431 93.97934],[-98.34531886  18.11624295],143.51366114616394
868.0,[34.17431 93.97934],[-98.34531886  18.11624295],122.86083769798279
869.0,[34.17431 93.97934],[-98.34531886  18.11624295],102.20801424980164
870.0,[18.42884 98.28722],[-29.34965335  95.59601377],95.06723006566365
871.0,[18.42884 98.28722],[-29.34965335  95.59601377],86.14124983549118
872.0,[14.142139 98.99495 ],[-99.9952567   -0.97397977],71.26503735780716
873.0,[14.142139 98.99495 ],[-99.9952567   -0.97397977],61.74167722463608
874.0,[ 9.053571 99.589325],[ 84.63419607 -53.26399212],69.0533047914505
875.0,[ 9.950377 99.50372 ],[ 84.39307621 -53.64521123],67.63182520866394
876.0,[ 7.124705 99.74587 ],[ 86.67295798 -49.87783431],74.88885596394539
877.0,[ 7.124705 99.74587 ],[ 86.67295798 -49.87783431],85.52396580576897
878.0,[ -0. 100.],[ 88.57352026 -46.41908562],112.25859805941582
879.0,[ -0. 100.],[ 89.37762271 -44.85131613],138.99323031306267
880.0,[  0. 100.],[ 90.21619786 -43.13974552],123.54953805605571
881.0,[  0. 100.],[ 90.21619786 -43.13974552],111.19458425045013
882.0,[nan nan],[ 82.42928974 -56.61635976],109.06709869702657
883.0,[nan nan],[ 82.50959488 -56.4992633 ],106.40774175524712
884.0,[nan nan],[ 82.50959488 -56.4992633 ],99.65242777551923
885.0,[nan nan],[ 82.50959488 -56.4992633 ],95.1485401391983
886.0,[nan nan],[ 82.50959488 -56.4992633 ],102.56699895858765
887.0,[nan nan],[ 82.50959488 -56.4992633 ],106.9385290145874
888.0,[-15.205726  98.837166],[  1.76821226 -99.9843659 ],71.2923526763916
889.0,[-15.205726  98.837166],[  1.76821226 -99.9843659 ],0.0
890.0,[-17.888542  98.38699 ],[ 96.19549031 -27.32082803],40.804853439331055
891.0,[-17.888542  98.38699 ],[ 96.19549031 -27.32082803],81.60970687866211
892.0,[-19.611614  98.05806 ],[ 96.88758935 -24.75469711],71.9483482837677
893.0,[-19.611614  98.05806 ],[ 96.88758935 -24.75469711],67.1176689863205
894.0,[-21.693047  97.618706],[ 97.48585066 -22.28248015],66.45791673660278
895.0,[-21.693047  97.618706],[ 97.48585066 -22.28248015],66.01808190345764
896.0,[-25.449333  96.70746 ],[ 97.975153   -20.02172306],73.1522308077131
897.0,[-25.449333  96.70746 ],[ 97.975153   -20.02172306],78.5028424859047
898.0,[-28.734785  95.78263 ],[ 98.4183324  -17.71529983],81.15742603937785
899.0,[-28.734785  95.78263 ],[ 98.4183324  -17.71529983],83.28109288215637
900.0,[-28.734785  95.78263 ],[ 98.83147848 -15.24266583],75.12012219429016
901.0,[-28.734785  95.78263 ],[ 98.83147848 -15.24266583],66.95915150642395
902.0,[-28.734785  95.78263 ],[ 98.83147848 -15.24266583],61.69658839702606
903.0,[-28.734785  95.78263 ],[ 98.83147848 -15.24266583],56.434025287628174
904.0,[-28.734785  95.78263 ],[ 98.83147848 -15.24266583],50.05213451385498
905.0,[-28.734785  95.78263 ],[ 98.83147848 -15.24266583],43.67024374008179
906.0,[-36.244617  93.20047 ],[33.92654862 94.06906664],55.89859986305237
907.0,[-36.244617  93.20047 ],[33.92654862 94.06906664],68.12695598602295
908.0,[-38.461525  92.3077  ],[99.88046026 -4.88811388],65.05730509757996
909.0,[-38.461525  92.3077  ],[99.88046026 -4.88811388],61.98765420913696
910.0,[-41.38029  91.03665],[-78.48827655  61.96442886],71.5381965637207
911.0,[-41.38029  91.03665],[-78.48827655  61.96442886],81.08873891830444
912.0,[-41.38029  91.03665],[99.96093335 -2.79496031],81.08873891830444
913.0,[-41.38029  91.03665],[99.96093335 -2.79496031],81.08873891830444
914.0,[-44.721367  89.44272 ],[31.6227766  94.86832981],92.19417428970337
915.0,[-44.721367  89.44272 ],[31.6227766  94.86832981],103.2996096611023
916.0,[-44.721367  89.44272 ],[100.   0.],79.47554111480713
917.0,[-44.721367  89.44272 ],[100.   0.],55.65147256851196
918.0,[-44.721367  89.44272 ],[99.96714309  2.56326008],48.48171401023865
919.0,[-44.721367  89.44272 ],[99.96714309  2.56326008],41.31195545196533
920.0,[-44.721367  89.44272 ],[99.96714309  2.56326008],31.761413097381592
921.0,[-44.721367  89.44272 ],[99.96714309  2.56326008],22.21087074279785
922.0,[-98.99495  -14.142137],[-88.37879163  46.78877204],24.67874526977539
923.0,[-98.99495  -14.142137],[-88.37879163  46.78877204],27.763588428497314
924.0,[-51.449566  85.7493  ],[ 40.28466132 -91.52675053],15.864907673427037
925.0,[-51.449566  85.7493  ],[ 40.28466132 -91.52675053],0.0
926.0,[-52.99989  84.79983],[-87.33638743  48.70683145],9.089825749397278
927.0,[-52.99989  84.79983],[-87.33638743  48.70683145],18.179651498794556
928.0,[-55.470024  83.20502 ],[-88.58315353  46.40069947],32.88082957267761
929.0,[-55.470024  83.20502 ],[-88.58315353  46.40069947],47.58200764656067
930.0,[-58.123814  81.373344],[99.17428264 12.82426069],63.70468020439148
931.0,[-58.123814  81.373344],[99.17428264 12.82426069],79.82735276222229
932.0,[-59.999992  80.000015],[-90.10016698  43.38156188],78.38815007890973
933.0,[-59.999992  80.000015],[-90.10016698  43.38156188],77.30874806642532
934.0,[-100.    0.],[ 3.470131   99.93977282],77.30874806642532
935.0,[-100.    0.],[91.17677466 41.07061922],77.30874806642532
936.0,[-100.    0.],[91.17677466 41.07061922],70.49137875437737
937.0,[-100.    0.],[91.17677466 41.07061922],63.67400944232941
938.0,[-100.    0.],[91.17677466 41.07061922],52.648125886917114
939.0,[-100.    0.],[91.17677466 41.07061922],41.62224233150482
940.0,[-66.89648  74.32941],[-94.26819057  33.369271  ],33.748843329293386
941.0,[-66.89648  74.32941],[-94.26819057  33.369271  ],23.250977993011475
942.0,[-70.710686  70.71068 ],[-59.79294815 -80.15487104],37.913979291915894
943.0,[-70.710686  70.71068 ],[-59.79294815 -80.15487104],52.57698059082031
944.0,[-72.95372  68.39411],[-96.12079053  27.58248772],58.885457856314524
945.0,[-72.95372  68.39411],[-96.12079053  27.58248772],63.61681580543518
946.0,[-75.92566  65.07914],[-97.20822086  23.46405331],80.3123027086258
947.0,[-75.92566  65.07914],[-97.20822086  23.46405331],97.0077896118164
948.0,[-77.39573   63.323776],[-51.06881046 -85.97660495],105.59390276670456
949.0,[-77.39573   63.323776],[-51.06881046 -85.97660495],114.18001592159271
950.0,[-80.        59.999996],[89.95081586 43.69039627],115.56843916575114
951.0,[-80.        59.999996],[89.95081586 43.69039627],116.67917776107788
952.0,[-80.        59.999996],[-44.01062444 -89.79457075],100.90608358383179
953.0,[-80.        59.999996],[-44.01062444 -89.79457075],85.1329894065857
954.0,[-80.        59.999996],[-44.01062444 -89.79457075],75.45935726165771
955.0,[-80.        59.999996],[-44.01062444 -89.79457075],65.78572511672974
956.0,[-80.        59.999996],[-44.01062444 -89.79457075],52.429335594177246
957.0,[-80.        59.999996],[-44.01062444 -89.79457075],39.072946071624756
958.0,[-89.44272  44.72135],[-99.986114    -1.66643523],35.7822839419047
959.0,[-89.44272  44.72135],[-99.986114    -1.66643523],31.66895627975464
960.0,[-90.79594   41.905827],[-26.98097013 -96.29136644],27.54888117313385
961.0,[-91.036644  41.380302],[-26.98097013 -96.29136644],25.596095323562622
962.0,[-93.20047  36.24461],[-21.96659286 -97.55751533],48.6612331867218
963.0,[-93.20047  36.24461],[-21.96659286 -97.55751533],69.5596969127655
964.0,[-94.38584   33.035038],[69.00753336 72.3737545 ],82.3902091383934
965.0,[-94.38584   33.035038],[69.00753336 72.3737545 ],95.2207213640213
966.0,[-96.47638  26.31174],[65.85046079 75.25766947],121.62377715110779
967.0,[-97.01425  24.25355],[66.27595788 74.88322514],155.997816324234
968.0,[-98.05807  19.61161],[ 93.71235652 -34.89977415],161.61236763000488
969.0,[-98.05807  19.61161],[ 93.71235652 -34.89977415],159.7246856689453
970.0,[-98.05807  19.61161],[56.65288229 82.40419242],150.3531632423401
971.0,[-98.05807  19.61161],[56.65288229 82.40419242],139.24780941009521
972.0,[-98.05807  19.61161],[56.65288229 82.40419242],120.79569911956787
973.0,[-98.05807  19.61161],[56.65288229 82.40419242],104.07692813873291
974.0,[-98.05807  19.61161],[ 98.54601157 -16.99069165],93.81251835823059
975.0,[-98.05807  19.61161],[ 98.54601157 -16.99069165],83.54810857772827
976.0,[-99.82744    -5.8722053],[34.17430631 93.97934235],69.36184883117676
977.0,[-99.82744    -5.8722053],[34.17430631 93.97934235],43.65804076194763
978.0,[-99.50372   -9.950365],[33.68835464 94.15463219],33.18314731121063
979.0,[-99.50372   -9.950365],[33.68835464 94.15463219],30.68240761756897
980.0,[-98.28722 -18.42885],[27.24712036 96.21639378],62.8023362159729
981.0,[-98.28722 -18.42885],[27.24712036 96.21639378],94.92226481437683
982.0,[-97.01425  -24.253569],[19.7769447  98.02485633],117.28050112724304
983.0,[-97.01425  -24.253569],[19.7769447  98.02485633],139.63873744010925
984.0,[-94.86833  -31.622776],[12.08469232 99.26711546],168.42110216617584
985.0,[-94.86833  -31.622776],[12.08469232 99.26711546],197.20346689224243
986.0,[-92.84767  -37.139053],[ 5.16550854 99.86649849],194.87438360850015
987.0,[-92.84767  -37.139053],[ 5.16550854 99.86649849],193.01111698150635
988.0,[-92.84767  -37.139053],[ 5.16550854 99.86649849],180.73815393447876
989.0,[-92.84767  -37.139053],[ 58.58469964 -81.04216784],168.46519088745117
990.0,[-92.84767  -37.139053],[ 58.58469964 -81.04216784],142.76924800872803
991.0,[-92.84767  -37.139053],[ 58.58469964 -81.04216784],117.07330513000488
992.0,[-92.84767  -37.139053],[ 58.58469964 -81.04216784],99.18671607971191
993.0,[-80.87361 -58.81716],[89.4427191  44.72135955],90.33347447713216
994.0,[-80.87361 -58.81716],[89.4427191  44.72135955],72.84279406070709
995.0,[-75.25767  -65.850464],[ 77.00902615 -63.79349412],77.81171321868896
996.0,[-75.25767  -65.850464],[ 77.00902615 -63.79349412],89.53278243541718
997.0,[-70.71068 -70.71068],[-34.17430631  93.97934235],92.46100723743439
998.0,[-70.71068 -70.71068],[-34.17430631  93.97934235],117.41944670677185
999.0,[-64.018425 -76.82213 ],[-41.25075533  91.09541802],151.40530586242676
1000.0,[-64.018425 -76.82213 ],[-41.25075533  91.09541802],185.39116501808167
1001.0,[-56.920986 -82.21922 ],[ 90.55568883 -42.42248486],218.82768273353577
1002.0,[-56.920986 -82.21922 ],[ 90.55568883 -42.42248486],252.26420044898987
1003.0,[-44.721348 -89.442726],[ 94.02208753 -34.05652737],252.26420044898987
1004.0,[-44.721348 -89.442726],[ 94.02208753 -34.05652737],252.26420044898987
1005.0,[-44.721348 -89.442726],[ 96.73912924 -25.32865715],218.5129165649414
1006.0,[-44.721348 -89.442726],[ 96.73912924 -25.32865715],184.76163268089294
1007.0,[-44.721348 -89.442726],[ 96.73912924 -25.32865715],159.80319321155548
1008.0,[-44.721348 -89.442726],[ 96.73912924 -25.32865715],134.84475374221802
1009.0,[-44.721348 -89.442726],[ 96.73912924 -25.32865715],100.85889458656311
1010.0,[-44.721348 -89.442726],[ 96.73912924 -25.32865715],66.8730354309082
1011.0,[-14.142142 -98.99495 ],[33.19062116 94.33123908],38.21316310337612
1012.0,[-14.142142 -98.99495 ],[33.19062116 94.33123908],0.0
1013.0,[   0. -100.],[-88.04710999  47.4099823 ],0.0
1014.0,[   0. -100.],[-88.04710999  47.4099823 ],0.0
1015.0,[  -0. -100.],[ 49.59638086 -86.83431928],0.0
1016.0,[  -0. -100.],[ 49.59638086 -86.83431928],0.0
1017.0,[ 14.142129 -98.99495 ],[-95.37124304  30.07201357],0.0
1018.0,[ 14.142129 -98.99495 ],[-95.37124304  30.07201357],0.0
1019.0,[ 24.253563 -97.01425 ],[-97.81808457  20.77552239],77.27703094482422
1020.0,[ 24.253563 -97.01425 ],[-97.81808457  20.77552239],154.55406188964844
1021.0,[ 34.17431 -93.97934],[-21.78530326  97.5981586 ],185.89072608947754
1022.0,[ 34.17431 -93.97934],[-21.78530326  97.5981586 ],206.78183555603027
1023.0,[ 70.71068 -70.71068],[-40.95215355 -91.23004505],206.78183555603027
1024.0,[ 70.71068 -70.71068],[-40.95215355 -91.23004505],206.78183555603027
1025.0,[ 70.71068 -70.71068],[-40.95215355 -91.23004505],206.78183555603027
1026.0,[ 70.71068 -70.71068],[-40.95215355 -91.23004505],206.78183555603027
1027.0,[ 70.71068 -70.71068],[-98.86188373  15.0441997 ],177.24157333374023
1028.0,[ 70.71068 -70.71068],[-98.86188373  15.0441997 ],155.0863766670227
1029.0,[ 67.57246 -73.71542],[-53.68754922  84.36614877],132.74070739746094
1030.0,[ 67.57246 -73.71542],[-53.68754922  84.36614877],110.39503812789917
1031.0,[ 73.27935 -68.04511],[-61.2173193   79.07237076],101.65889382362366
1032.0,[ 73.27935 -68.04511],[-61.2173193   79.07237076],92.92274951934814
1033.0,[ 79.2624   -60.971077],[ 98.69954101 -16.07484381],113.48108291625977
1034.0,[ 79.2624   -60.971077],[ 98.69954101 -16.07484381],129.92774963378906
1035.0,[ 85.74929  -51.449585],[39.18620651 92.0023979 ],164.49141883850098
1036.0,[ 85.74929  -51.449585],[39.18620651 92.0023979 ],199.0550880432129
1037.0,[ 89.44272  -44.721355],[29.82749931 95.4479978 ],222.08103704452515
1038.0,[ 89.44272  -44.721355],[29.82749931 95.4479978 ],245.1069860458374
1039.0,[ 92.84767 -37.13907],[21.42079141 97.67880883],257.00788593292236
1040.0,[ 92.84767 -37.13907],[21.42079141 97.67880883],268.9087858200073
1041.0,[ 92.84767 -37.13907],[18.11624295 98.34531886],244.77396297454834
1042.0,[ 92.84767 -37.13907],[18.11624295 98.34531886],220.63914012908936
1043.0,[ 92.84767 -37.13907],[18.11624295 98.34531886],192.84436511993408
1044.0,[ 92.84767 -37.13907],[18.11624295 98.34531886],165.0495901107788
1045.0,[ 92.84767 -37.13907],[-94.78181235  31.88115506],130.4859209060669
1046.0,[ 92.84767 -37.13907],[-94.78181235  31.88115506],95.92225170135498
1047.0,[100.  -0.],[-13.26749082  99.11596081],80.99589188893636
1048.0,[100.  -0.],[-13.26749082  99.11596081],62.337942123413086
1049.0,[100.  -0.],[-41.78254079 -90.85273405],31.168971061706543
1050.0,[100.  -0.],[-41.78254079 -90.85273405],0.0
1051.0,[99.22778  12.403477],[-34.63080451 -93.81208546],46.60309553146362
1052.0,[99.22778  12.403477],[-34.63080451 -93.81208546],93.20619106292725
1053.0,[98.38699  17.888542],[-27.79396763 -96.05985303],114.01543736457825
1054.0,[98.38699  17.888542],[-27.79396763 -96.05985303],134.82468366622925
1055.0,[96.1524   27.472118],[-21.14167729 -97.73960038],171.727112531662
1056.0,[96.1524   27.472118],[-21.14167729 -97.73960038],208.62954139709473
1057.0,[94.868324 31.622776],[-14.80222803 -98.89840264],199.93096192677817
1058.0,[94.868324 31.622776],[-14.80222803 -98.89840264],192.9720983505249
1059.0,[94.868324 31.622776],[-14.80222803 -98.89840264],192.9720983505249
1060.0,[94.868324 31.622776],[-14.80222803 -98.89840264],192.9720983505249
1061.0,[94.868324 31.622776],[-14.80222803 -98.89840264],155.689621925354
1062.0,[94.868324 31.622776],[-14.80222803 -98.89840264],118.4071455001831
1063.0,[94.868324 31.622776],[-14.80222803 -98.89840264],101.7597484588623
1064.0,[94.868324 31.622776],[-14.80222803 -98.89840264],85.1123514175415
1065.0,[94.868324 31.622776],[-14.80222803 -98.89840264],55.59040832519531
1066.0,[94.868324 31.622776],[-14.80222803 -98.89840264],26.06846523284912
1067.0,[94.868324 31.622776],[-14.80222803 -98.89840264],13.03423261642456
1068.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1069.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1070.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1071.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1072.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1073.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1074.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1075.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1076.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1077.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1078.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1079.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1080.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1081.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1082.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1083.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1084.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1085.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1086.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1087.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1088.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1089.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1090.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1091.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1092.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1093.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1094.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1095.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1096.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1097.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1098.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1099.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1100.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1101.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1102.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1103.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1104.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1105.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1106.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1107.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1108.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1109.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1110.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1111.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1112.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1113.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
